isfriend,title,id,farm,ispublic,isfamily,owner,secret,server
0,@salsasfreshmex love these #burrito bowls this one was classic beef ... So filling and delicious  #mexican #sourcream #guacamole #food #foodporn #yum #instafood #TagsForLikes #yummy #amazing #instagood #photooftheday #sweet #dinner #lunch #breakfast  #tas,26480316915,2,1,0,127470969@N04,7efb705d3b,1664
0,"Homemade version of a burrito bowl! Chicken pieces, pinto beans, rice, pico and salsa, and Daiya Pepperjack cheese!! Yummy!! #EOE #EoEMamas #eosinophilicesophagitis #healthychoices #homemade #burrito #chef #daiya #rice #healthyfood #healthyeating #onehapp",25795471903,2,1,0,89154107@N03,fc2f715bbf,1568
0,Eating a burrito bowl at one of my favorite places.,26062918930,2,1,0,44068985@N02,58035a36b0,1700
0,"When life gives you midterms, @budiningservice gives you burrito bowls 🙏 {Seasoned rice + cilantro-lime chicken + pinto beans + pico de gallo + guacamole } #fituniversity",26276497945,2,1,0,134442040@N04,2395abec78,1611
0,Acai Bowl,25608717734,2,1,0,77862933@N00,51616cfb88,1518
0,Acai Bowl,26147185671,2,1,0,77862933@N00,031f8e676f,1544
0,Acai Bowl,26147184431,2,1,0,77862933@N00,631b6437a4,1520
0,Acai Bowl,25608713164,2,1,0,77862933@N00,f137c8d198,1659
0,Slow cooker burrito bowls (Source) VeganFoodPornPictures.com | Vegan Cookbooks On Sale! Like Us On Facebook | Follow Us On Twitter,25545201614,2,1,0,124518470@N07,4b9895d29d,1516
0,Big Sky - bowl from burrito stand,25850837450,2,1,0,28303662@N04,36ba5b7049,1533
0,"#Tuesday night #Burrito Bowls by @shanyaraleonie ~ filled w/ Sweet #Potato #Fries, #Guacamole, Pico De Gallo, Cashew Sour Cream & Refried Black Beans & #vegan #potato 'cheese'! 👉Get the #recipe & 50+ more of our fav #recipes from the Bowls Fee",26030856262,2,1,0,130577414@N03,90c04317bd,1541
0,"$1 Breakfast Value Menu: Mini Skillet Bowl, Quesadilla, Burrito, Soft Taco",25505358033,2,1,0,22759125@N00,2e9bdd3212,1541
0,Chicken burrito bowl #gf #glutenfree #naturallyglutenfree,25403111934,2,1,0,62796122@N06,f4dec7e7e8,1682
0,Chicken Burrito Bowl #naturallyglutenfree #glutenfree #gf,25733611990,2,1,0,62796122@N06,c3dcf752a0,1452
0,Spicy black bean burrito bowls w/ tangy chipotle sauce (Source) VeganFoodPornPictures.com | Vegan Cookbooks On Sale! Like Us On Facebook | Follow Us On Twitter,26012665115,2,1,0,124518470@N07,000f7aecb6,1457
0,#food #life #reflection #burrito #bowl #photooftheday #instalike #loveit #instagood #instamood #fresh #air #happy #comfort #downtown #style #vegitarian #like #daily #healthy #city #downtown #toronto #sunny #day #chips #veggi,25964489765,2,1,0,87955206@N00,7ce7758079,1700
0,Burrito Bowl,25283737293,2,1,0,35477905@N08,77411fc320,1537
0,Homemade Mexican Chicken Burrito Bowl,25891211385,2,1,0,97092379@N04,4fe0044a22,1669
0,Trying out a healthy alternative on Granville Street with Tim - Avocado Salad and a Burrito Bowl. Mmm. Delish!  Thank you @hungryguyskitchen for taking care of us!,25748565201,2,1,0,58157606@N00,39334c9d9d,1569
0,These Spaghetti Squash Burrito Bowls (Source) VeganFoodPornPictures.com | Vegan Cookbooks On Sale! Like Us On Facebook | Follow Us On Twitter,25164568103,2,1,0,124518470@N07,55249f237e,1668
0,Sweet Potato Burrito Bowl (Source) VeganFoodPornPictures.com | Vegan Cookbooks On Sale! Like Us On Facebook | Follow Us On Twitter,25616721742,2,1,0,124518470@N07,3df80eb2d6,1612
0,Pineapple burrito bowls never disappoint 🍍,25658559096,2,1,0,134442040@N04,75bdeed26c,1560
0,I was hype AF when i found this in my mailbox yesterday.  Iv rushed to Chipotle today to get my free burrito bowl. There's one av few blocks from home.  I'm in here destroying this jawn. 😂😂😂😂😂😂😂 I ain't even have to pay for Gua,25627555275,2,1,0,77538442@N02,28aa32bca9,1602
0,Burrito Bowl #glutenfree,25215842300,2,1,0,44068985@N02,0ba85d24f4,1623
0,Spaghetti Squash Burrito Bowls: a healthy grain-free alternative to Chipotle’s burrito bowl! http://lebouffe.com http://ift.tt/1Y1GQXx,25257203492,2,1,0,135032038@N07,b1d839ee98,1473
0,Burrito Bowl (Source) VeganFoodPornPictures.com | Vegan Cookbooks On Sale! Like Us On Facebook | Follow Us On Twitter,25281515431,2,1,0,124518470@N07,d29103de44,1515
0,T- 8 hours until burrito bowls!,24908010619,2,1,0,54727377@N00,2cf1960565,1683
0,Hawaiian Pork Burrito Bowls,24960426980,2,1,0,27641671@N04,6a6fe3426c,1681
0,31.01.16,24870710409,2,1,0,52705201@N04,115665b0f4,1567
0,Chicken Cantina Power Bowl and bean burrito,24912104430,2,1,0,22759125@N00,a9815f7706,1522
0,I COULD LIVE ON SHREDDED SALSA CHICKEN BURRITO BOWLS. 🐓🐓🐓 KBYE. #FRIYAY #morecheeseplease,24772556929,2,1,0,135583124@N04,b16b2bed5e,1705
0,Burrito Bowl Mason J,24659183759,2,1,0,91209760@N02,37dd8cbfeb,1508
0,Opted for #carnitas burrito bowl from #chipotle instead of the usual party hardy tonight so I can be ready for the last day of #AMAZINGCOMICCON AZ tomorrow #foodporn #AACC,24381394584,2,1,0,40714119@N02,749e2dd243,1530
0,Back Alley Burrito,24339289303,2,1,0,32195144@N00,f9a59de3fc,1622
0,50 Super Bowl,24282220493,2,1,0,41808763@N00,4945fedb3c,1486
0,thirty-nine,24815606971,2,1,0,38116435@N00,44bc30e14d,1698
0,Burrito Bowls with Chicken,24233307033,2,1,0,34168666@N07,f8fe7afae1,1593
0,Burrito Bowls with Chicken,24860148315,2,1,0,34168666@N07,3da56a3eac,1705
0,Burrito Bowls with Chicken,24492547139,2,1,0,34168666@N07,339c81835c,1712
0,Burrito Bowls with Chicken,24564678080,2,1,0,34168666@N07,4eae760ec8,1650
0,Burrito Bowls with Chicken,24492544409,2,1,0,34168666@N07,526f174cb1,1611
0,Burrito Bowls with Chicken,24231981024,2,1,0,34168666@N07,db60d9a32a,1643
0,Get unique and fresh burritos and bowls from @koifusionpdx by #providencepark,24411378619,2,1,0,41762471@N07,ba5f65f0ca,1695
0,Spicy black bean burrito bowls with cashew + hemp seed chipotle sauce,24346832839,2,1,0,33475181@N05,eaf9528417,1560
0,Spicy black bean burrito bowls with cashew + hemp seed chipotle sauce,24086332924,2,1,0,33475181@N05,9bb712d4d7,1684
0,Spicy black bean burrito bowls with cashew + hemp seed chipotle sauce,24418774470,2,1,0,33475181@N05,4a7b6a54e5,1563
0,Burrito bowl fixings and that cashew + hemp seed chipotle sauce,24087416023,2,1,0,33475181@N05,f55942c3b0,1694
0,Burrito bowl fixings,24418719190,2,1,0,33475181@N05,486965597e,1680
0,Spicy black bean burrito bowls with cashew + hemp seed chipotle sauce,24714205885,2,1,0,33475181@N05,589875564a,1501
0,Spicy black bean burrito bowls with cashew + hemp seed chipotle sauce,24346507119,2,1,0,33475181@N05,d631512b77,1582
0,bowl 2,24049225034,2,1,0,118658172@N04,242efd2a64,1598
0,bowl 1,24559610632,2,1,0,118658172@N04,e330a2888f,1562
0,My lunch! Is it a burrito bowl or a taco salad? Who cares? It's yummy!  #homeschoolmom #lunch #food,24650562105,2,1,0,58204082@N05,e038f610cb,1579
0,Nuzzle,24314079050,2,1,0,9752912@N05,919e92effa,1470
0,"Chicken & Black Bean Burrito Bowl!🍴🍜  Make your own Mexican-inspired chicken burrito bowl with cilantro-lime rice and all the trimmings. This recipe uses black beans, but you can substitute pinto beans if you prefer. With fresh salsa,",24575400045,2,1,0,98256581@N04,62f8a1a8af,1483
0,Game Night!,23948086223,2,1,0,25977089@N00,f232f51742,1444
0,ElTiempo-Carne-Burrito-Bowl-4x6-300dpi,24472705735,2,1,0,126841850@N02,a0b8c1b7fd,1599
0,ElTiempo-Veggie-Burrito-Bowl-4x6-300dpi,24104920389,2,1,0,126841850@N02,6e819b30cc,1678
0,Ginger Cub Imperial Stout at @northjettybrewing #delicious - Pro tip- order Korean hot sauce with burrito bowl. #notthathot,23780434603,2,1,0,29658899@N07,a96858b9c6,1540
0,Burrito Bowl,23755435863,2,1,0,13949465@N08,5f37f6bca6,1691
0,What happens when one doesn't pay attention....,24086649860,2,1,0,13949465@N08,7fe6c5c211,1613
0,"Meal prep for week 3 of 2015. Breakfast and lunch are already prepped and in the freezer - smoothies for breakfast, burrito bowls and an orange for lunch.  Dinner is brown rice, chicken, and veggies again this week. Yogurt and nuts for snacks.",23679592734,2,1,0,79022473@N00,7397eb6142,1512
0,Black bean burrito bowl / Recipe (Source) VeganFoodPornPictures.com | Vegan Cookbooks On Sale! Like Us On Facebook | Follow Us On Twitter,24238936286,2,1,0,124518470@N07,0ffddd38c9,1583
0,Mahi Mahi Burrito Bowl,24230558556,2,1,0,31954625@N00,86397f0b11,1688
0,Carnitas Burrito Bowl at CALI Kitchen. Really hits the spot. Added guac. They put a lot of lime and cilantro. I want another.,24140533931,2,1,0,7381037@N08,b594527103,1557
0,"...the founder @ccsurfer67 of our brand @braddahs  wanted a grab bag dessert for his guests, when they completed there custom made #burritos #bowls #tacos #salads #nachos......so his better half gave him the base, of which he added #hawaiian #pinksalt & #",24077726532,2,1,0,65462623@N02,c5da2f0d13,1519
0,Beef Burrito Bowl #gf #glutenfree #naturallyglutenfree,23552565704,2,1,0,62796122@N06,d7277eea0e,1554
0,".........a hui hou, father time 2015 @braddahs......aloha, baby new year 2016.....#braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #hotsauces #coconutbark #lasvegas #lasvegasfood #restaurateur #entrepreneur #happynewyear #babynewyear #goodby",23990763832,6,1,0,65462623@N02,dffe8f7a48,5769
0,"Charred Pineapple Verde, Mango with Roasted Corn & Tomato with Grilled Maui Onion - SALSAS @braddahs made fresh daily in small batches!  #salsa #salsas #mild #medium #hot #CurlYourTongue #CurlYourToes #somuchyum #braddahs #islandstyle #burritos #bowls #ta",23774556300,6,1,0,65462623@N02,bcdfc9f94c,5656
0,"Finally tried Dank Burrito, Asian Pulled Pork Bowl",23986751421,2,1,0,22381047@N06,46330493c6,1449
0,"A little red wine some mindless knitting in pretty yarn, while the chicken for our homemade burrito bowls cooks",23687171679,6,1,0,86253825@N00,86f811b6ab,5684
0,burrito bowl,23933071781,2,1,0,29932833@N06,d092eb1b3a,1652
0,DSC_1693,23915632351,2,1,0,138936259@N08,33e73a714f,1549
0,"Hot Guava Mustard Seed @braddahs curls my Tongue, will Curl Your Toes, too....#braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces #mustardsauce #madeinsmallbatches  #bottledbyHand #labledwitAaloha #sealedwithLove #youwan",23889152552,6,1,0,65462623@N02,618ccc9de4,5826
0,...when Gaudin Ford..wants @braddahs to be their first catered lunch aft-a Christmas.....#howradisthis #howradisthat #cater #catering #caterer #entrepreneur #doesitall #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces,23692788750,6,1,0,65462623@N02,084f2561ec,5684
0,Wednesday 12/23/15,23911604236,6,1,0,78139455@N02,905001d5ec,5713
0,"...happiest, of hump days @braddahs to you! #humpday #humpy #humps #hump #funtosay #sayitwithme #funtodo #doitwithme #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #chips #hotsauces #shakas #truecooks #whatwedo #makeyoufeelgood #makeyoudro",23902202646,1,1,0,65462623@N02,5dd4449940,721
0,...lunch was so good @braddahs she went home got a sweater ...and is meeting friends @braddahs for dinner.....#twotimes #lunch #dinner #dinnerdeal #24.95 #dinnerdeal #herandthreemore #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutb,23835325871,1,1,0,65462623@N02,0e515137c0,765
0,...where you go-n???? ......down to @braddahs for Tiki Taco Tuesday....fur shur...#wheresmySkate #iwannaGo. ..go????...you beddah be #grilling #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces #brokedamout #LasVegas #t,23801681372,6,1,0,65462623@N02,1fb77c26bf,5739
0,"Monday, 12/21/15",23276454423,1,1,0,78139455@N02,b22eb014c2,761
0,#Repost @darwinabalos78 with @repostapp ・・・ Lunch time........much mahalos @darwinabalos78.....@braddahs #furshur ....#braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces #brokedamout #LasVegas #hawaiiansun #lunchtime #al,23603277480,1,1,0,65462623@N02,b2b8ce2077,742
0,...this Pineapple @braddahs is so ready for Santa! #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces #brokedamout #LasVegas #lovethepineapple #lovethepepper #notthechipotleone #lovethepalmtree #loveme #loveyou #truecoo,23835808766,1,1,0,65462623@N02,e548083fc3,712
0,Burrito Rice Bowls! (Source) VeganFoodPornPictures.com | Vegan Cookbooks On Sale! Like Us On Facebook | Follow Us On Twitter,23203851893,6,1,0,124518470@N07,9f4e688ef5,5697
0,...let's throw it back @braddahs to 1985 @flintridgeprep.....senior year book page.....#braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces #senioryear #classic #classof85 #wheniwassupple #so80s #whathappened #whiteleathe,23796821696,1,1,0,65462623@N02,5f179f0a08,686
0,Made Chipotle burrito bowls tonight for dinner. Don't mind my bowl too much. I had already begun eating by the time I took a pic 😋 #food #chipotle #homemade #burrito #bowl #dinner,23189150483,6,1,0,99404698@N02,9dd890c7c2,5651
0,Burrito bowl… … . #vsco #vscocam #vscophile #vscogood #vscogrid #vscoindia #vscoinsta #instagood #iiframe #vscopoland #vscorussia #vscomoscow #vscovisuals #nothingisordinary #vscobest #vscoukraine #nothingisordinary_ #vscouk #vscoturkey #vscoedit #vsconat,23183352294,1,1,0,135032038@N07,41eb884830,571
0,Burrito bowl. . . . . . . #vsco #vscocam #vscophile #vscogood #vscogrid #vscoindia #vscoinsta #instagood #iiframe #vscopoland #vscorussia #vscomoscow #vscovisuals #nothingisordinary #vscobest #vscoukraine #nothingisordinary_ #vscouk #vscoturkey #vscoedit,23184356053,6,1,0,135032038@N07,094f6e26f3,5739
0,20151214-05-Beef cheek burrito bowl at Ginger Brown in Hobart,23158964133,1,1,0,14220155@N03,a62e050a2b,708
0,...when it's so good @braddahs....an out of towner YELPS @yelplv @yelp from the front seat of his car! #yelptwotimesindamorning #yelptwotimesatnight #yelptwotimesatBRADDAHS #makeyoufeelallright #braddahs #islandstyle #burritos #bowls #tacos #salads #nacho,23758086305,1,1,0,65462623@N02,5283e420aa,645
0,....much Aloha @yelplv @yelp for the rad 5 Star review @braddahs fur shur! #yelplv #yelp #yelped #yelpelite #yelpayelpadingdong #yelped #yelpshort #yelpLong #whythankyou #readAllaboutit #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #cocon,23757545385,6,1,0,65462623@N02,d0d1a284d5,5753
0,"Braddah's....was built to offer something new in the cluttered, freshly made quick casual gourmet mexican food segment of the quick casual hospitality industry of $7 to $10 check average range. The vision of offering Hawaiian food in a burrito, bowl, taco",23652144991,1,1,0,65462623@N02,13751b9dcc,686
0,#Repost @brookej.ackson with @repostapp ・・・ 2nd happy place .....to BRADDAH'S @braddahs @chipotlemexicangrill #furshur #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces #brokedamout #better #waybetterthanchipotle.....#,23686909136,1,1,0,65462623@N02,c37a9927a1,726
0,...take a bowl @braddahs to go.....#takeout #togo #drivethru #latenightsnack #freshfood #lasvegas #whereareyou #wontclogyourarteries  #wontslowyourmind #dressdown #casual #pjs #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #ho,23395974180,1,1,0,65462623@N02,1cda8ea632,609
0,"When in Brighton... To be honest my mouth was on fire for a good hour after this huge squash & sweet potato burrito bowl, worth it nevertheless! Strongly recomend visiting this place if you get the chance - crazy interior, delicious food and student-frien",23679908215,1,1,0,135291979@N07,9bc3d9216a,708
0,..Ka-lu-a PIG taco @braddahs....leave room for da box of #coconutbark lurking .....behind! #kaluapig #funtosay #sayitwithme #ka #lou #aaaahhhhh #chipotle #chipotlemexicangrill #lookatme #eatme #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos,23299525449,1,1,0,65462623@N02,ed5bffc7d0,720
0,#Repost @chrisgoods with @repostapp ・・・ Hawaiian style > Chipotle w/ E. coli......this is Rad! @Chrisgoods.....Rad Post indeed! #NoEColi #noEboli #braddahsarmy #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #brokedamout #custo,23039972363,6,1,0,65462623@N02,77a3c86008,5666
0,"....show me da whhhay to Braddah's, itz @braddahs. ... Taco Tuesday! #tacotuesday #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces #twobucks #eattacos #eatmanytacos #lasvegas #lasvegasfood @chipotlemexicangrill. .woul",22983456154,1,1,0,65462623@N02,53ce8528dc,642
0,"...and on the other side @braddahs of those upcoming 30,000, to be exact #! #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces #Rewards #giveitback #tokeepit #earnpoints #getFreefood #lunchspecial #dinnerdeal #weneedyou",23518778311,6,1,0,65462623@N02,e249c9dce4,5740
0,...got..@braddahs...cha!!!! #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces #lasvegas #newBrand #readytospread #readyforprimetime #sunset #fadetoblack #business101 #builditbetter #buildabrand #fromscratch #believeiny,22973507573,6,1,0,65462623@N02,bea91f4bb6,5733
0,...our rad new posters are up in da windows @braddahs promoting our Lunch and Dinner Deals! #lunch #dinner #lunchspecial #dinnerdeal #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces #brokedamout #LasVegas #poster #pos,23280987620,6,1,0,65462623@N02,866953ac01,5811
0,My Beach @braddahs Right this wahhhy! #melekalikimaka #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces #brokedamout #mybeach #mywave #showsometoes #noshirtrequired #ever #nohighheels #nooverpricedjewelry #saltyhair #s,23280650480,1,1,0,65462623@N02,39c1046124,767
0,"..da Tiki Dudes, who hold da menus @braddahs ..are so ready for Christmas,  are you? #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces #tikis #TikiDude1 #TikiDude2 #thingys #menu #menuholder #santaclauseiscomingtotown",23493447741,6,1,0,65462623@N02,019c13cfb0,5663
0,Tonight my friend made me a burrito bowl in a pea soup bowl.,23161459779,1,1,0,34356022@N03,ab87cd925a,621
0,...Hey Girl @braddahs You'd look good  in that.......#heygirl #flowers #hawaiianstyle #flowerpower #wow #doubletake  #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces #snapbacks #apparel #wearit #branding #hawaiiansun,23485201876,1,1,0,65462623@N02,c1f4a5cf34,669
0,Restaurant Quality @braddahs Posters @envylogo #graphicdesigner #restaurateur #notAmetuer #UncleRichie #theylookgood #readyforprimetime #dontforget #Lunchtime #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #brokedamout #custom,23213079650,1,1,0,65462623@N02,1abf6a2fc7,601
0,3 Tacos @braddahs 3 Toe Curling Lava Lamps @braddahs #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces #LasVegas #itsdaBest #@chipotlemexicangrill #doyouhaveLavaLamps #ididntthinkso #imAfraidNot #butthatsnonofmybusines,22880123504,6,1,0,65462623@N02,aba8864296,5740
0,....one always starts in da mail room @braddahs....to reach da Top! #justlikeBuddy #mailBoy #mailroom #mailing #worldwideLive #stoked #uspostalservice #handlewithcare #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #coconutbark #hotsauces #,23396654612,6,1,0,65462623@N02,697f8cbb98,5652
0,Stickers make Wahoo's Fish Tacos glow,23475145905,6,1,0,92146676@N04,8e87c8d8f1,5785
0,DIY Burrito Bowl with Avocado Lime Sauce (Source) VeganFoodPornPictures.com | Vegan Cookbooks On Sale! Like Us On Facebook | Follow Us On Twitter,22716300314,6,1,0,124518470@N07,29e84bb0c9,5658
0,"BRB, having #foodgasm #RealFoodDaily #SupremeBurrito ... But in a bowl, so I can read without getting burrito fingers all over the book.  Chapter 1 has been beautiful and enlightening. #Tantric #tantra #yoga #vegetarian #lovelife",23226154081,6,1,0,133549288@N06,47238109eb,5645
0,Spaghetti Squash Burrito Bowls (Source) VeganFoodPornPictures.com | Vegan Cookbooks On Sale! Like Us On Facebook | Follow Us On Twitter,22631218923,6,1,0,124518470@N07,bb3a8c7e44,5827
0,"Korilla, New York, NY",23131799066,6,1,0,25229906@N00,0d58eaa816,5742
0,Apple Burritos & Tea @ Teen Library,22779805659,1,1,0,34630567@N06,3e9f7af909,737
0,METROMART,22920919716,6,1,0,64232630@N00,2995f76270,5676
0,Spaghetti Squash Burrito Bowls /… (Source) VeganFoodPornPictures.com | Vegan Cookbooks On Sale! Like Us On Facebook | Follow Us On Twitter,22516230217,6,1,0,124518470@N07,ced259db0e,5631
0,Shredded Chicken Taco Salad,22214181403,1,1,0,55568362@N03,b77fc3a991,668
0,It's @burritoscork Friday here at @teamwork_com HQ. I went with a veggie #burrito bowl.,22406738657,6,1,0,28155578@N04,b1b1b709de,5715
0,Turn basic left overs into this delicious and easy Chicken Quinoa Burrito Bowl for lunch the next day. This recipe can be prepped the night before and heated when you are ready to eat using Reynolds™ heat & eat containers. Recipe is #ontheblog today! [,22557363622,6,1,0,22437567@N00,999a092d2b,5815
0,Making Burrito Bowl,21937054524,6,1,0,134178153@N07,45a99bf2f6,5653
0,Carnitas burrito bowl de @chipotlemexicangrill no te acabes nunca!,22231779238,1,1,0,28388330@N02,b32c8430c1,775
0,Burrito Bowl with chicken,22360304602,1,1,0,22759125@N00,86df20ede9,775
0,#burrito bowls in #Kigali - yes it can be done and it's pretty good and cheap as well,22180767030,1,1,0,96223380@N02,e54afd4224,641
0,"Post surgery dinner. Salad, vegi burrito, small bowl rice, 2 bottles of water, 1 Gatorade for some electrolytes (they don't have coconut water 😢😔) 1 cup ☕ tea. See link 🔗 $$$😅$$$👑$$$🚘$$$ @najaamlee #n",22342347205,6,1,0,134442040@N04,2344f110bc,5813
0,2015-05-03 19.41.07,22098407088,1,1,0,63252576@N02,64a7dabc22,685
0,Steak & Shrimp burrito bowl & street style tacos. #Work #Lunch #Mexican #Food #Beer #INeedANap,22012132148,1,1,0,123418474@N02,d756d1f593,585
0,Pork and Chicken Burrito Bowls,21963932349,1,1,0,22759125@N00,36fd95e69f,682
0,Pork and Chicken Burrito Bowls,21381324584,1,1,0,22759125@N00,3123ac488a,735
0,Chipotle's Carnitas Burrito Bowl for dinner #missthissomuch #viva #lasvegas,21799703270,6,1,0,64042433@N00,04ed14df01,5706
0,Chipotle burrito bowl,21740143540,6,1,0,91255936@N07,59f642bb55,5802
0,burrito bowl,21679210428,6,1,0,69489312@N03,046035f466,5638
0,DSC04539,21678427709,1,1,0,29462565@N00,bde1ce30d1,779
0,"VEGAN BURRITO BOWL By @thedreamyleaf 💚 INGREDIENTS 2 cups cooked rice (I used brown rice) 1 can black beans (washed and drained) 1 head of romaine lettuce, chopped 1 pint cherry tomatoes, chopped 2 cups corn (thawed if it was frozen) 1 avocado",21695952482,6,1,0,93888946@N06,f647cc1dda,5692
0,"Did you know that September is #nationalricemonth !? @planetrice sent me their sprouted CALIFORNIA (represent!!) brown rice to play with and I immediately made burrito bowls! To make the cilantro rice, I stir in some cilantro pesto (cilantro, oil, garlic,",21496452730,1,1,0,40991250@N00,5e02055824,660
0,Pinned to Food Yum on Pinterest,21054789683,1,1,0,135607040@N07,d07bd8f3c8,619
0,Spaghetti Squash Burrito Bowl,21044721164,6,1,0,87533346@N00,19584b38fb,5797
0,"Sour-rrrrrrr cream @braddahs. .whipped up , nice and thin! #sourcream #weallscreamforSourCream #wrongsongsir #workout #5gallons # #kegger #fivedollarsatthedoor #wrongpartysir #truecooks #workindakitchen #whatwedo #braddahs #islandstyle #burritos #bowls #t",21652482502,6,1,0,65462623@N02,8c2fa7b6ea,5701
0,Chicken burrito bowl at #bluespooncatering #burritobowl #foodtruck #foodtrucks,21034989573,6,1,0,125230992@N04,aff445cda3,5677
0,YELPED @yelplv....#WarmSprings #LasVegas #4 ..and BIG Mahaloz for it! #yelp #yelped #iwantyoutoyelp.......#me #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #chipotle #lookoveryourshoulder #aWaveisComing #aNewBrand #BRADDAHS #only4now #but,21634154742,1,1,0,65462623@N02,1c64e31e22,728
0,#Repost @rareandwelldonela with @repostapp ・・・ Big Mahaloz @rareandwelldonela for posting your absolutely rad pic of my #pulehusteak #tacos #udabest #tacotuesday #hawaiiansideoflife #islandstyle #burritos #bowls #tacos #salads #nachos #shakas #coconutbark,21641995575,6,1,0,65462623@N02,9a489f5357,5632
0,Day 1 of #fitforfall #charitychallenge was a success! ✔️💁 M1: flax banana muffin bite & kale/blueberry smoothie! M2: string cheese M3: leftover salmon & cucumber salad M4: Luna Bar M5: Homemade Burrito Bowl :heart_e,21426496029,1,1,0,126691933@N08,e90d6a59ff,704
0,#Repost @mariahsen with @repostapp ・・・ first timer.............Big Mahaloz @mariahsen....for posting your #foodieporn on your #firsttime @braddahs #hopefully #NOTYourLast  #IslandStyle #burritos #bowls #tacos #salads #nachos #shakas #UNLV #helpmetellthewo,21586345155,1,1,0,65462623@N02,59ea1af1eb,587
0,roasted carrot grilled portobello burrito bowl,21370505699,1,1,0,125770585@N07,e37211ce98,672
0,Kelley surprised me and made burrito bowls for dinner every bit as good as chipotle #alwaysSF #sanfrancisco #downtownSF,21434221591,6,1,0,8662431@N02,d1d2434332,5665
0,Jake Duncombe / fs feeble over loveseat,20689684774,6,1,0,7957820@N03,67563a7468,5689
0,Delivery boy @braddahs. ...delivering the chemicals to keep our restaurants clean! #braddahs #islandstyle #burritos #bowls #tacos #salads #nachos #deliveryboy #entrepreneur #ceo #doesitall #evenMoptheKitchenFloors #truecooks #thetruth #whatwedo #inthrough,21123923650,6,1,0,65462623@N02,5f63d9c8e5,5770
0,The best burrito bowl ever. Period. #boston #elpelontaqueria #fenway #burrito #mexicanfood #mexican #bestburrito #healthy #carneasada #beef #burritobowl,21122450460,1,1,0,134442040@N04,2b52ed41e3,604
0,"Burrito Bowl in Chipotle, NYC.",21117890979,6,1,0,120670783@N02,2a2056d576,5835
0,rainbow burrito bowl 1,21098774179,1,1,0,132019101@N05,490f7e720c,772
0,rainbow burrito bowl 2,21098774089,6,1,0,132019101@N05,7f47ff3ef4,5769
0,rainbow burrito bowl 5,21259395396,6,1,0,132019101@N05,87aacbb85a,5696
0,rainbow burrito bowl 4,21098773909,1,1,0,132019101@N05,30e8a2fee4,671
0,rainbow burrito bowl 7,21275074932,1,1,0,132019101@N05,ea09d4a655,643
0,rainbow burrito bowl 8,20662960884,1,1,0,132019101@N05,7814773572,629
0,rainbow burrito bowl 3,21293770531,6,1,0,132019101@N05,278f845f33,5780
0,rainbow burrito bowl 9,21275074532,1,1,0,132019101@N05,9439691e52,620
0,Dinner 20150909,20658877834,6,1,0,33185223@N00,1f81f186c9,5659
0,"Dinner time.......At Chipotle Mexican Grill, Oh how I've missed this place ! Lol. iGot a Burrito Bowl, with Spicy Chicken, Cilantro Rice, Black Beans, Lettuce, Fresh Tomato Salsa, Corn Salsa, Cheese and Guacamole ! Also got some Tortilla Chips with Fresh",21066692660,6,1,0,98247681@N06,54e00b4548,5621
0,Burrito bowls for dinner. Looks simple enough and yet... the weekend tally: one broken pinky toe (Andrew); one slightly injured hand due to a dog running into my hand at full speed (me); one phone call to the police to report on our belligerent neighbors,21177056916,6,1,0,53529921@N00,84267f6c2f,5709
